video_question,question_text,question_image,question_image_source,question_source_name,answer_text,answer_image,answer_image_source,answer_source_name,domain,topic,subtopic,audio_confirmed,active_card,note_id
FALSE,What intramedullary spine lesion is associated with neurofibromatosis type 2?,,,,Ependymomas are associated with neurofibromatosis type 2.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,336
FALSE,"An intramedullary spinal cord tumor demonstrates involvement of the entire cross-sectional diameter of the spinal cord.
What neoplasm should this finding raise suspicion for?",,,,"Spinal cord astrocytoma, which characteristically infiltrates the cord and often expands it circumferentially, in contrast to more eccentrically located lesions, such as ependymomas.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,337
TRUE,"What is this spinal lesion?
What feature is most concerning?","0139a.png, 0139b.png",,,"This is a poorly marginated enhancing intramedullary mass in the cervical spinal cord of a child, likely representing an astrocytoma. There is suggestion of necrosis raising concern for a high-grade astrocytoma. ",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,338
TRUE,How may diffusion tensor imaging be utilized to determine how well a lesions can be resected?,0140.png,,,"There is some research indicating that low grade astrocytomas will displace surrounding fibers outwardly, like in the image on the right of the screen.
While high grade astrocytomas or ependymomas will be more infiltrative, like in the image on the left of the screen.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,339
FALSE,"Where are spinal hemangioblastomas typically located, longitudinally, and along the axial plane?
What tissue origin are hemangioblastomas?",,,,"Hemangioblastoma are vascular stromal in origin, and arise from the pial layer of the spinal cord.
This explains why they are predominantly seen along the dorsal aspect of the cord.
Hemangioblastomas are most commonly seen in the thoracic spine, followed by the cervical spine.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,340
FALSE,"When can you see cases of intradural, extramedullary hemangioblastoma?",,,,"In cases of Von-Hippel Lindau disease, there can be numerous spinal hemangioblastomas and in these cases, intradural, extramedullary hemangioblastomas can be seen.",0141.png,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,341
FALSE,What temporal bone lesion can be seen more commonly in patients with von Hippel Lindau disease?,,,,Endolymphatic sac tumors. These are can be bilateral in 30% of cases in patients with von Hippel-Lindau.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,342
FALSE,What are the most common cancers to metastasize to the intramedullary spinal cord.,,,,"While metastatic disease to the spinal cord is rare.
Lung cancer mets are the most common, followed by breast cancer.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,343
FALSE,"Is it common to see spinal cord ischemia, in the setting of spinal cord compression?",,,,"No, spinal cord ischemia in a case of spinal cord compression would be unusual.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,344
FALSE,Should the lumbar spine be included when evaluate for spinal lesions in a patient with multiple sclerosis?,,,,"No, evaluation of the lumbar spine in patients with known multiple sclerosis is not necessary because MS does not affect the nerve roots.",,,,Neuroradiology,Spine,spine inflammatory,,TRUE,345
TRUE,"This patient has a Chiari type 1 malformation.
A dynamic CSF flow study is performed.
What is the abnormality?",0142.png,,,"There is cervical syringomyelia, and the CSF flow study demonstrates reduced cerebrospinal fluid flow across the foramen magnum, consistent with obstructed CSF. These findings support the indication for a posterior fossa decompression to restore CSF flow and reduce the risk of progressive syrinx enlargement and irreversible neurologic deficits.",,,,Neuroradiology,Brain,congenital brain malformation,,TRUE,346
TRUE,"This patient with Chiari type 1 malformation has undergone a suboccipital decompression and duraplasty.
What does the dynamic CSF flow study indicate?",0143.png,,,"There is appropriate flow of CSF through the foramen magnum, indicating successful surgical decompression.",,,,Neuroradiology,Brain,congenital brain malformation,,TRUE,347
TRUE,"This patient has a syrinx.
What is the possible cause.
What study should be done next?",0144.png,,,"This is likely a benign cord syrinx, likely congenital in origin.
A cervical spine MR with contrast should be performed to exclude a possible small enhancing nodule, like in hemangioblastoma.",,,,Neuroradiology,Brain,congenital brain malformation,,TRUE,348
FALSE,What is a spinal neuroenteric cyst?,,,,Frank Galliard,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,349
FALSE,"How to differentiate a spinal neuroenteric cyst from an arachnoid cyst, and an epidermoid cyst?",,,,"All of these lesions will be well circumscribed and T2 bright.
However an arachnoid cyst will completely suppress on FLAIR imaging, while a neuroenteric cyst will have some remaining signal.
And an epidermoid cyst will have profound diffusion restriction, while a neuroenteric cyst will not.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,350
TRUE,"Hispanic patient with bilateral hand weakness in the hands.
What is this?",0145.png,medality,Dave Yousem,"There is predominantly cystic lesion with surrounding edema and a ring of peripheral enhancement in the lower cervical spine. Within the cystic component there is a small dot of T2 hypointensity which corresponds to a scolex in this patient with cysticercosis, a parasitic infection from the pork tapeworm (Taenia solium). Other differentials that could have been considered would be an atypical metastatic lesion or possibly an atypical demyelinating lesion.",0146.png,https://www.instagram.com/p/DMdx-dINRdp/,Instagram: @the_neuroradiologist,Neuroradiology,Spine,spinal neoplasms,,TRUE,351
FALSE,What are the characteristic findings of spinal sarcoidosis?,,medality,Dave Yousem,"Spinal sarcoidosis classically shows long-segment intramedullary T2 hyperintensity with  subpial and leptomeningeal enhancement, with extension into the dorsal cord. This is often multifocal and associated with systemic disease.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,352
FALSE,"In HIV patients what is the most common opportunistic pathogen to involve the spine, including the vertebrae and discs.
What is the most common opportunistic pathogen in affect the spinal cord specifically? ",,,,"Tuberculosis is the most common pathogen to affect the spine in patients with HIV.
CMV is the most common opportunistic pathogen to involve the spinal cord in HIV patients.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,353
FALSE,In Baastrup's disease what ligaments are degenerated?,0148.png,,,In Baastrup's disease chronic lumbar degenerative changes have lead to loss of disc space height and pronounced lordosis resulting in degeneration of the posterior elements and subsequent degeneration of the interspinous ligaments.,,,,Neuroradiology,Spine,degenerative spine,,TRUE,354
FALSE,When does delayed radiation myelopathy typically occur?,,,,Between 6 and 24 months.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,355
TRUE,What is this?,0149.png,,,"Multiple flattened vertebral bodies, which is called Platyspondyly
This can be seen in disease such as osteogenesis imperfecta or Morquio syndrome.",,,,Neuroradiology,Spine,spine congenital,,TRUE,356
TRUE,"Post contrast sagittal T1 image of the cervical spine.
What is this lesion?",0150.png,,,"Along the ventral spinal cord there is focal, non-enhancing, intradural, extramedullary lesion, with mild T1 signal. This is not a meningioma or schwannoma because they would enhance. A dermoid would be T1 hyperintensity due to fat. An arachnoid cyst would be essential the same signal intensity of the surrounding CSF. This lesions is likely a neuroenteric cyst.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,357
TRUE,"This is 50 year old male.
What is this lesion?","0151a.png, 0151b.png, 0151c.png",,,"This is a T1 hypointense, T2 hyperintense, enhancing lesion extending through the cortex. This likely a chordoma, however this is an unusual location.
Chordomas typically occur at the clivus.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,358
TRUE,What is this lesion most likely?,"0152a.png, 0152b.png, 0152c.png",,,"There is a small nodule of enhancement along the dorsal aspect of the spinal cord with adjacent edema and possibly tiny cystic lesion. This is likely a hemangioblastoma based on its position and location within the spinal cord. However, an ependymoma or astrocytoma can never be definitely excluded based on imaging alone.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,359
TRUE,"This is a 15 year old male.
No history of trauma.
What is the cause of this kyphosis?",0153.png,https://radiopaedia.org/cases/scheuermann-disease-6,Frank Gaillard,There is pronounced kyphosis in this older child due to anterior wedging deformities of multiple thoracic vertebrae. These findings are consistent with an entity called Scheuermann disease.,,,,Neuroradiology,Spine,spine general,,TRUE,360
TRUE,What is this?,"0154a.png, 0154b.png, 0154c.png",https://radiopaedia.org/cases/spinal-arachnoid-cyst-causing-cord-compression,Amro Omar,"There is a ventral, intradural, extramedullary, non-enhancing, cystic lesion, with the same intensity as the surrounding CSF causing mass effect on the spinal cord. This lesion is consistent with an arachnoid cyst.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,361
TRUE,What is this lesion?,"0155a.png, 0155b.png, 0155c.png, 0155d.png",https://radiopaedia.org/cases/spinal-cavernoma-1,Henry Knipe,"There is intramedullary mass in the dorsal spinal cord.
It is T1 hypointense and T2 heterogeneous with a dark T2 tim.
There is mildly increased T1 and T2 signal within the spinal cord surrounding the lesions suggestive of edema, possibly from a recent hemorrhage.
There is no significant enhancement.
There is linear blooming artifact on GRE images.
This findings are consistent with a spinal cavernous malformation.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,362
FALSE,What are the two Spetzler classifications of spinal vascular malformations?,,,,"Type 1, which is a spinal dural arteriovenous fistula, and is more commonly seen in older men.
These do not contain a vascular nidus within the spinal cord and cause issues due to vascular congestion mass effect on the spinal cord.
Type 2 spinal vascular malformations are intramedullary AVMs, and are located within the spinal cord, and typically seen in younger patients. These patients often present with acute neurologic deficits following an AVM hemorrhage within the spinal cord.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,363
FALSE,"What vessels do the radiculomedullary arteries arise from?
Is there a radiculomedullary artery at every spinal level?
",,,,"No, only at a few levels of the thoracolumbar spine, usually around 6 to 10 total.
The radiculomedullary arteries arise from the segmental arteries and join the longitudinal arteries of the spine, which are the anterior spinal artery and the two posterior spinal arteries.
The largest radiculomedullary artery is the artery of Adamkiewicz which typically supplies the lower thoracic and upper lumbar spine.",0156.png,,,Neuroradiology,Spine,spine general,,TRUE,364
TRUE,"This MR is of a 30 year old female with rheumatoid arthritis, presenting with neck pain.
What is the cause of her neck pain.
",0157.png,,,"The atlanto-dental interval is increased.
There is also contrast enhancement of the atlanto-odontoid space and around the dens.
These findings indicate synovitis and surrounding inflammation, likely representing atlantoaxial rheumatoid arthritis with anterior subluxation.",,,,Neuroradiology,Spine,degenerative spine,,TRUE,365
TRUE,"This is a 30 year old female with rheumatoid arthritis, presenting with neck pain.
What is the abnormality?",0158.png,,,"There is fluid signal and enhancement within the atlantodental space with associated subluxation.
These findings indicate synovitis with surrounding inflammation in the setting of atlantoaxial rheumatoid arthritis with anterior subluxation.",,,,Neuroradiology,Spine,degenerative spine,,TRUE,366
FALSE,"Most common locations of a chordoma?
What are the typical MR features of a chordoma?",,,,"The sacrococcygeal region is the most common location of a chordoma, followed by the sphenooccipital and clival region, and less commonly, the mobile spine vertebrae.
Chordomas are often lobulate with multiple septations, and are T2 hyperintense.
As they grow they cause osseous destruction. 
Enhancement can be variable, from trace to intense enhancement.
Chordoma can sometimes appear similar to chondrosarcomas, however chondrosarcomas often involve the neural arch, while chordomas involve the vertebral bodies.",0159.png,"Diagnostic Imaging: Spine (4th edition), page 728","Jeffrey Ross
",Neuroradiology,Spine,spinal neoplasms,,TRUE,367
FALSE,What tissues does a chordoma originate from?,,,,Chordomas are a malignant tumor arising from notochord remnants.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,368
FALSE,Typical age range in patients with a chordoma?,,,,"Patients with a chordoma are usually between 50 and 70 years old.
Chordomas are rarely seen in patient younger than 40.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,369
FALSE,What are the most common intradural extramedullary neoplastic spine lesions?,,,,Schwannomas and meningiomas.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,370
FALSE,"This trauma patient was involved in a motor vehicle accident.
What are the concerning findings?",0161.png,radprimer,,"There is extensive paravertebral soft tissue edema and swelling.
The right vertebral artery flow void is obstructed indicating a vertebral artery dissection.
There is edema of the para spinal cord raising concern for cord infarct due to hypoperfusion secondary to the vertebral artery dissection.
",0162.png,radprimer,,Neuroradiology,Spine,spine trauma,,TRUE,371
TRUE,What is this lesions?,"0163a.png, 0163b.png, 0163c.png",radprimer,,"Intramedullary lesions at the medullary cervical cord junction with a T2 hypointense rim.
This is not an ependymoma with a hemosiderin cap sign, because there is no edema surrounding the lesion, and would be atypical for an ependymoma.
This is a cavernous malformation.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,372
FALSE,What are the three Modic types used to indicate degenerative changes seen in the vertebral body endplates on MR.,,,,"Type 1 Modic changes are T1 dark, and T2 bright, indicating edema.
Type 2 Modic changes are T1 bright, and T2 bright, indicating fatty marrow replacement.
Type 3 Modic changes are T1 dark, and T2 dark, indicating sclerotic changes.",0164.png,,,Neuroradiology,Spine,degenerative spine,,TRUE,373
FALSE,Is enhancement in an osteochondroma concerning?,,,,"No, not particularly.
Mild peripheral and septal enhancement or enhancement of a thin cartilaginous cap is expected.
Enhancement can become concerning when there is thick cartilaginous cap enhancement, or new diffuse enhancement.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,374
FALSE,"With MR imaging, do the images appear better if the signal-to-noise ratio is high or low? ",,,,"A high signal-to-noise ratio indicates better appearing images.
While a low signal-to-noise ratio indicates images that appear poor.",,,,Physics,MR physics,MR physics,,TRUE,375
FALSE,"What is this MR bandwidth?
How does a MR bandwidth affect the signal-to-noise ratio?",,,,"MR bandwidth is the range of frequencies per pixel accepted during signal readout.
A high bandwidth will lead to a lower signal-to-noise ratio, but is less sensitive to frequency shifts and artifacts.
A low bandwidth will lead to a higher signal-to-noise ratio, producing better images, but it more sensitive to artifact.
",,,,Physics,MR physics,MR physics,,TRUE,376
FALSE,"In MR physics, what is signal readout?",,,,Signal readout is the period when MR signal is sampled under the frequency-encoding gradient to encode spatial position.,,,,Physics,MR physics,MR physics,,TRUE,377
FALSE,List a few methods to decrease metallic artifact in MR?,,,,"Using a lower field strength magnet, such as a 1.5 tesla magnet instead of 3 tesla magnet will produce lower signal-to-noise ratio images, and reduce metallic artifact.
Increasing bandwidth, which will also decrease the signal-to-noise ratio, making the the images less sensitive to artifact.
Shortening the echo time can help reduce metallic artifact.
Also orienting the frequency encoding direction in parallel to the long axis of the metallic device can help reduce metallic artifact. 
Increasing the field of view and decreasing the voxel size can help reduce metallic artifact.
",,,,Physics,MR physics,MR physics,,TRUE,378
TRUE,"Teenage boy with scoliosis complains of back pain.
A CT myelogram and nuclear bone scan are available.
What is this lesion?","0165a.png, 0165b.png",,,"There is reactive sclerotic and lytic osseous changes around the right facet with elevated uptake of the radiotracer on bone scan.
Given the patient's age and history of scoliosis, an osteoid osteoma is a probable lesion. An osteoblastoma is also possible.
",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,379
TRUE,"This is the ""target sign"", with an increased T2 intensity along the periphery and a T2 hypointense center. 
What lesion is associated with this sign.

",0167.png,https://radiopaedia.org/cases/peripheral-nerve-sheath-tumour-of-s1-nerve-root,Ammar Haouimi,"The ""Target sign"", is most commonly associated with neurofibromas, however it can also be seen occasionally with schwannomas and malignant peripheral nerve sheath tumors.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,380
FALSE,What are the seven major criteria for neurofibromatosis type 1.,,,,"Diagnosis of neurofibromatosis type 1 must include 2 or more of the following:

6 or more café-au-lait spots.
Axillary or inguinal freckling, called the Crowe sign.
Spinal or sphenoid wing dysplasia.
2 or more neurofibromas of any type or a single plexiform neurofibroma.
An optic pathway glioma.
2 or more Lisch nodules with are iris hamartomas of the eye.
First-degree relative with a diagnosis of neurofibromatosis.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,381
FALSE,"What are the nerve sheath tumors?
Which one is more common?",,,,"Schwannomas and neurofibromas.
Schwannomas are more common.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,382
FALSE,Are nerve sheath tumors more often intradural or extradural?,,,,"Nerve sheath tumors or more commonly intradural.
They are extradural in about 15% of cases.
In another 15% of cases nerve sheath tumors can be both intradural and extradural giving the lesion a characteristic ""dumbbell shape"" appearance.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,383
FALSE,What lesions are associated with neurofibromatosis type 2?,,,,"Using the mnemonic ""MISME""
Multiple inherited schwannomas, meningiomas, and ependymomas. ",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,384
TRUE,"This patient has these multiple extradural and intradural, intramedullary lesions.
What condition does this patient likely have?",0168.png,medality,,"There are multiple extradural schwannomas just outside the neuroforamen, and in the paraspinal soft tissues.
There is an intramedullary ependymoma in the bottom left image also.
These findings of multiple schwannomas and an ependymoma indicate this patient has neurofibromatosis type 2.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,385
FALSE,"If you see a single schwannoma in a patient, is this more likely to be a random sporadic lesions or associated with underlying neurofibromatosis type 2?",,,,"A single schwannoma is commonly seen sporadically, and does not infer neurofibromatosis type 2 in the presence of a single lesion.
",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,386
FALSE,What nerve sheath tumor is more likely to undergo malignant degeneration?,,,,Neurofibromas are much more likely to undergo malignant degeneration compared to schwannomas.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,387
FALSE,What percentage of neurofibromas occur in patients with NF1 compared with sporadic cases?,,,,"Approximately 90% of neurofibromas occur in patients with neurofibromatosis type 1, while about 10% arise as isolated sporadic lesions without NF1.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,388
TRUE,"What feature indicates that this spinal lesions is intradural extramedullary and not intramedullary?
What are these lesion most likely to be?",0169.png,"medality - spinal intradural, extremedullary lesions",David Yusem,"There is a ""meniscus sign"" where the flaring and widening of the CSF in the subarachnoid space above the lesion indicating its extramedullary position.
In intramedullary lesions, there will be narrowing of subarachnoid space.
The lumbar lesion has both cystic and solid components.
These lesions are most likely schwannomas.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,389
FALSE,"What spinal levels are schwannomas more commonly seen?
What spinal levels are meningiomas most commonly seen?",,,,"Schwannomas are more commonly seen in the cervical and lumbar spinal levels.
Whereas meningiomas are more commonly seen in the thoracic spine.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,390
TRUE,What is this lesion most likely?,0170.png,"medality - spinal intradural, extremedullary lesions",David Yusem,"At the level of the L4 vertebrae there is a solid enhancing lesion, which near similar intensity on T1 and T2WI.
Based on the T1 and T2 signal characteristics, a meningioma could be considered, however there is no enhancing dural tail.
Therefore, this is most likely a schwannoma.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,391
TRUE,"What is the location of the spinal lesion?
What is this lesions most likely?",0178.png,"medality - spinal intradural, extremedullary lesions",David Yusem,"This an intradural, extramedullary spinal lesion with extradural extension through the neuroforamen, giving a characteristic ""dumbell shape"" appearance.
This lesion is favored to represent a nerve sheath tumor, probably a schwannoma.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,392
FALSE,What is the common demographics associated with meningiomas?,,,,"Females, between 50 and 70 years old.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,393
FALSE,"Prior radiation therapy increases the risk of meningioma.
What is the typical latency period between radiation exposure and meningioma development?",,,,Typical latency period of about 10 to 30 years after radiation exposure before meningiomas can develop.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,394
FALSE,What are the typical MR features of a spinal meningioma?,,,,"Meningiomas are typically isointense to the spinal on T1 and T2WI.
There is avid enhancement.
There is attachment to the dura, and there is often a visable dural tail.
Only some spinal meningiomas will have calcifications, however, it atypical for any other intradural spinal lesion to have calcifications so this can be a specific feature for meningiomas when present.
Meningiomas tend to cause hyperostosis and sclerosis of adjacent bon, compared to nerve sheath tumors which cause remodeling and erosion.
",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,395
TRUE,"This is a CT axial image of the lower cervical spine.
What spinal lesion could this be?",0171.png,"medality - spinal intradural, extremedullary lesions",David Yusem,"There is an intradural, extramedullary spinal lesion on the left with some extension towards the left neuroforamen and causing displacement of the spinal cord towards the right.
There are small scattered calcifications within the lesion.
This is favored to be a meningioma due to internal calcifcations.
",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,396
TRUE,What is this spinal lesion?,0172.png,"medality - spinal intradural, extremedullary lesions",David Yusem,"There is an anterior intradural, extramedullary spinal lesion at the level C2 with a wide dural base, and enhancing dural tail.
This is consistent with a meningioma.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,397
FALSE,"What is the most common intramedullary spinal lesion associated with neurofibromatosis type 1?
What about in neurofibromatosis type 2?",,,,"In neurofibromatosis type 1, the most common associated intramedullary spinal lesion is an astrocytoma.
In neurofibromatosis type 2, the most common associated intramedullary spinal lesion is an ependymoma.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,398
FALSE,What MR characteristics can help potentially differentiate a neurofibroma from a schwannoma?,,,,"The target sign is more common in neurofibromas, where there is a T2 hyperintense periphery and a T2 hypointense center.
However, this is not very specific and can also be seen in schwannomas sometimes.
Neurofibromas are less likely to be cystic compared to schwannomas.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,399
TRUE,"This is a parasagital view of the lumbar spine.
What spinal lesions do these likely represent?",0173.png,"medality - spinal intradural, extremedullary lesions",David Yusem,"These lesions have a characteristic ""target sign"" which can suggest neurofibromas.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,400
TRUE,"This patient has neurofibromatosis type 1.
What is this imaging finding called?",0174.png,https://radiopaedia.org/cases/dural-ectasia-4,Frank Gaillard,"There is posterior vertebral scalloping due to these neurofibromas causing widening of the dural sacs.
This is called dural ectasia.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,401
FALSE,"Besides neurofibromatosis, what other disease commonly causes dural ectasia, particularly involving the lumbar spine?",0175.png,https://radiopaedia.org/cases/dural-ectasia-in-marfan-syndrome-1,Franco Ruales,"Marfan syndrome, due to connective-tissue weakness of the dura from fibrillin 1 mutations.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,402
TRUE,What is this lesion?,0176.png,"medality - spinal intradural, extremedullary lesions",David Yusem,"There is calcification that does not appear to communicate with the posterior vertebrae. There is a faint, sliver of calcification extending superiorly on the sagital view which may represent a dural tail.
This lesions is favored to represent a meningioma.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,403
TRUE,What is this spinal lesion?,"0177a.png, 0177b.png, 0177c.png","medality - spinal intradural, extremedullary lesions",David Yusem,"This is an intradural, extramedullary spinal lesions in the thoracic spine positioned posterior to the cord.
There is broad based dural attachment.
There is associated calcification and enhancement of the lesion.
This is most certainly a spinal meningioma.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,404
FALSE,Where are spinal paragangliomas typically located?,,,,Cauda equina and the filum terminale.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,405
FALSE,Can spinal hemangioblastoma be intradural extramedullary?,,,,"Yes, spinal hemangioblastomas can be intradural and extramedullary, however this less common than the typical intramedullary hemangioblastoma.
When hemangioblastomas are extramedullary they are almost always associated with von Hippel-Lindau disease.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,406
TRUE,"What is this spinal lesions?
What should be included in the differential?","0179a.png, 0179b.png, 0179c.png, 0179d.png",https://radiopaedia.org/cases/myxopapillary-ependymoma,Frank Gaillard,"Centered at the level of L2 there is an intradural mass, with avid heterogenous enhancement.
It is not intramedullary because we are in the lower spine.
The lesion is likely a myxopapillary ependymoma, schwannoma,  paraganglioma. 
",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,407
TRUE,"This patient has a history of a prior medulloblastoma that was resected.
What are these spinal lesions? ",0180.png,"medality - spinal intradural, extremedullary lesions",David Yusem,These are leptomeningeal drop metastases.,,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,408
TRUE,"This is an intradural, extramedullary, spinal lesions centered at the level of L4-L5.
The lesion is T1 hypointense, and T2 hyperintense, which appears similar to CSF.
Post contrast and DWI images are not available, but there is no enhancement and there is pronounced diffusion restriction.
These findings are consistent with an epidermoid cyst. 
What is possible risk factor in developing an epidermoid cyst, especially at this spinal level.","0181a.png, 0181b.png, 0181c.png, 0181d.png",radprimer,,"Lumbar punctures, particularly in pediatric patients, increases the risk of developing a spinal epidermoid cyst in the future, due to the unintended implantation of epithelial tissue into the thecal sac.",,,,Neuroradiology,Spine,spinal neoplasms,,TRUE,409
FALSE,What is a orthotopic os odontoideum compared to a dystopic os odontoideum?,,,,"A dystopic os odontoideum is when the ossicle is fused to the basion.
An orthotopic os odontoideum is diagnosed when the ossicle moves with the anterior arch of C1.",,,,Neuroradiology,Spine,spine congenital,,TRUE,410
